id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,yakasi
1486800914558541098,488615052,Fatih,41.00203733170365,28.974781286651304,Private room,3196.0,1,0,No Review,0.0,3,365,0,Avrupa
1486821429315858497,147079011,Beyoglu,41.0277149,28.9759813,Private room,1941.0,1,1,2025-09-26,1.0,8,361,1,Avrupa
1486846096163486960,147079011,Beyoglu,41.0277149,28.9759813,Private room,1800.0,1,9,2025-09-26,6.28,8,357,9,Avrupa
1486852564478180289,147079011,Beyoglu,41.0277149,28.9759813,Private room,1800.0,1,7,2025-09-26,4.67,8,334,7,Avrupa
1486859363479470719,147079011,Beyoglu,41.0277149,28.9759813,Private room,1820.0,1,10,2025-09-26,6.38,8,337,10,Avrupa
1486860821831812277,247856763,Beyoglu,41.037152463488034,28.98042920976877,Entire home/apt,3318.0,2,1,2025-09-21,1.0,2,280,1,Avrupa
1486911960718176219,43810816,Beyoglu,41.02998357532932,28.974805023197145,Entire home/apt,1406.0,100,0,No Review,0.0,2,279,0,Avrupa
1486926249764310621,286908042,Besiktas,41.04929,29.02366,Entire home/apt,2385.0,100,0,No Review,0.0,2,260,0,Avrupa
1486992716286302326,139144106,Fatih,41.00641082545019,28.971942346032712,Entire home/apt,2907.0,1,1,2025-08-27,0.83,6,343,1,Avrupa
1487001870078608051,238085541,Kadikoy,40.98634668119876,29.03001262336046,Entire home/apt,3453.0,4,1,2025-09-13,1.0,21,348,1,Anadolu
1487013664656643804,445644344,Beyoglu,41.03704197781372,28.980495612966912,Entire home/apt,4159.0,3,2,2025-09-24,2.0,7,167,2,Avrupa
1481841884452333400,710390633,Beyoglu,41.03954,28.97548,Entire home/apt,1189.0,1,2,2025-09-08,1.82,12,358,2,Avrupa
1481857207629980574,706297752,Sisli,41.06921,28.99423,Entire home/apt,2989.0,5,0,No Review,0.0,12,364,0,Avrupa
1481876470560562615,706297752,Sisli,41.06751,28.99325,Entire home/apt,4534.0,5,0,No Review,0.0,12,365,0,Avrupa
1481907355898732000,547715152,Arnavutkoy,41.20412,28.72078,Entire home/apt,6000.0,1,0,No Review,0.0,1,365,0,Avrupa
1481921237232788943,163661741,Fatih,41.01323,28.93846,Private room,1099.0,1,1,2025-08-31,1.0,32,365,1,Avrupa
1481935491579389278,171592954,Kartal,40.8883654,29.1818685,Private room,1258.0,1,1,2025-09-14,1.0,1,365,1,Anadolu
1482057394688699137,563951577,Fatih,41.00434326645959,28.98060690611601,Entire home/apt,2572.0,1,9,2025-09-22,5.09,3,331,9,Avrupa
1482069738683764925,51929289,Kadikoy,40.99655,29.02955,Entire home/apt,3006.0,1,7,2025-09-23,4.2,5,151,7,Anadolu
1482076674867611956,444630625,Beyoglu,41.03524,28.98666,Entire home/apt,3652.0,2,5,2025-09-28,4.17,9,345,5,Avrupa
1482382248680511646,511172803,Bakirkoy,40.98110519999999,28.8719281,Private room,903.0,1,10,2025-09-27,5.66,1,365,10,Avrupa
1482409579538090921,163661741,Fatih,41.01120816702835,28.93799376515101,Private room,648.0,1,1,2025-09-14,1.0,32,313,1,Avrupa
1482425160287016205,498026261,Sisli,41.06031,28.97705,Private room,755.0,100,0,No Review,0.0,56,365,0,Avrupa
1482438118845487760,498026261,Sisli,41.05719032650271,28.992232210840974,Private room,1062.0,100,0,No Review,0.0,56,365,0,Avrupa
1482454622454341236,249750451,Beyoglu,41.03581035468902,28.973647244274616,Entire home/apt,1758.0,2,4,2025-09-06,2.5,14,356,4,Avrupa
1482473600143958220,599238014,Atasehir,40.99303289808905,29.12256361775528,Entire home/apt,2415.0,1,1,2025-09-15,1.0,6,361,1,Anadolu
1482515009927500506,19798022,Beyoglu,41.02797,28.98224,Entire home/apt,4643.0,2,0,No Review,0.0,45,356,0,Avrupa
1482556660882140173,19798022,Beyoglu,41.0369,28.98435,Entire home/apt,3973.0,2,1,2025-08-18,0.68,45,351,1,Avrupa
1482562400632962195,32187930,Beykoz,41.10091845289357,29.07150575050765,Entire home/apt,2473.0,4,3,2025-09-20,2.43,1,331,3,Anadolu
1482728413560267375,533285592,Fatih,41.0218996,28.9587632,Private room,1249.0,1,0,No Review,0.0,6,365,0,Avrupa
1482759813471878692,282763624,Kadikoy,40.98507,29.02887,Private room,885.0,5,3,2025-09-13,2.05,10,336,3,Anadolu
1483039323419719821,49285792,Buyukcekmece,41.01715007585508,28.59281634002037,Entire home/apt,2914.0,28,1,2025-09-05,1.0,7,304,1,Avrupa
1483083224032804669,650853302,Esenyurt,41.00257996120858,28.69123578071594,Entire home/apt,1928.0,1,0,No Review,0.0,6,363,0,Avrupa
1483181468856213976,449750226,Sisli,41.0550728322184,28.992089971590616,Private room,2316.0,1,0,No Review,0.0,4,364,0,Avrupa
1483254624845566917,139144106,Fatih,41.00715575126444,28.972532461857952,Entire home/apt,2879.0,1,2,2025-09-04,1.87,6,351,2,Avrupa
1483256166299942502,407337030,Besiktas,41.06003,29.01423,Private room,5600.0,101,0,No Review,0.0,2,364,0,Avrupa
1483312693478777316,708198957,Beyoglu,41.03424,28.97318,Entire home/apt,2351.0,3,1,2025-08-16,0.65,6,346,1,Avrupa
1483334715269480244,221539117,Fatih,41.0045806,28.9713184,Entire home/apt,2550.0,2,0,No Review,0.0,4,347,0,Avrupa
1483338626802131542,712331643,Fatih,41.009798860840064,28.9541110981476,Private room,3210.0,1,1,2025-09-28,1.0,1,365,1,Avrupa
1483438358862664069,338996032,Beyoglu,41.03296354060902,28.98727774412248,Entire home/apt,3812.0,1,3,2025-08-24,1.96,16,365,3,Avrupa
1483455048888667608,44727738,Beyoglu,41.03885,28.9824,Entire home/apt,2364.0,1,1,2025-09-13,1.0,5,349,1,Avrupa
1483503565730512937,296451167,Esenyurt,41.02008534556926,28.64003214859283,Entire home/apt,2905.0,10,0,No Review,0.0,25,177,0,Avrupa
1483886419637512854,683950570,Beyoglu,41.03591,28.98153,Private room,1781.0,1,12,2025-09-27,8.0,4,359,12,Avrupa
1483940462246847015,69089629,Sisli,41.11988419256252,29.008507262834524,Entire home/apt,6717.0,1,0,No Review,0.0,73,365,0,Avrupa
1483958966278048248,69089629,Sisli,41.119971911880754,29.00843910123596,Entire home/apt,6717.0,1,0,No Review,0.0,73,365,0,Avrupa
1483963694923235887,708544886,Fatih,41.0033163,28.9770412,Entire home/apt,2296.0,2,1,2025-09-01,1.0,13,365,1,Avrupa
1484000880928535418,704016148,Sisli,41.05857261678918,28.9757940453636,Entire home/apt,4617.0,1,0,No Review,0.0,5,365,0,Avrupa
1484016191857599134,674518357,Avcilar,40.98278,28.73974,Private room,7200.0,1,1,2025-08-17,0.67,7,365,1,Avrupa
1484054716201237713,517136049,Beyoglu,41.0263567,28.96960169999999,Entire home/apt,2153.0,3,3,2025-09-22,2.43,2,358,3,Avrupa
1484113377943368769,674518357,Avcilar,40.98298861375401,28.73962124973756,Private room,5317.0,1,0,No Review,0.0,7,365,0,Avrupa
1484193823128282694,565747558,Besiktas,41.05112179927831,29.00793668025464,Private room,5499.0,1,0,No Review,0.0,7,365,0,Avrupa
1484266447470552416,221539117,Fatih,41.003816,28.975338,Entire home/apt,3733.0,2,0,No Review,0.0,4,314,0,Avrupa
1484290979516994621,221539117,Fatih,41.00422,28.96771,Entire home/apt,3609.0,2,0,No Review,0.0,4,279,0,Avrupa
1484513009278142872,541418103,Beyoglu,41.034585959339424,28.98653647706949,Entire home/apt,4445.0,1,0,No Review,0.0,24,364,0,Avrupa
1484529364888279267,8667929,Besiktas,41.052247361625184,29.02745537648456,Entire home/apt,3369.0,2,8,2025-09-29,5.33,14,358,8,Avrupa
1484555092934538752,478819628,Kadikoy,40.9888,29.02305,Entire home/apt,6497.0,3,3,2025-09-18,3.0,2,299,3,Anadolu
1484578642720137988,258936782,Umraniye,41.0180735,29.12269,Entire home/apt,2572.0,5,0,No Review,0.0,1,178,0,Anadolu
1484590846255216858,368132755,Beyoglu,41.03705560540282,28.98046173155308,Entire home/apt,3085.0,3,0,No Review,0.0,5,353,0,Avrupa
1484591029893816829,211816870,Beyoglu,41.03494,28.98219,Private room,1663.0,1,2,2025-09-23,1.3,15,363,2,Avrupa
1484592648142511068,546696957,Beyoglu,41.03092,28.98573,Entire home/apt,3904.0,3,1,2025-09-25,1.0,3,355,1,Avrupa
1484597076818395863,211816870,Beyoglu,41.03556,28.98211,Private room,1443.0,1,4,2025-09-23,3.08,15,348,4,Avrupa
1484601884609776389,368132755,Fatih,41.01071802766157,28.943219929933548,Entire home/apt,5061.0,2,3,2025-08-27,1.84,5,317,3,Avrupa
1484672884828669206,21882835,Beyoglu,41.02605,28.97532,Entire home/apt,7218.0,3,2,2025-09-15,1.67,6,324,2,Avrupa
1484711085114802478,385353162,Sisli,41.0415081507049,28.98199007898917,Entire home/apt,1500.0,5,1,2025-09-18,1.0,9,365,1,Avrupa
1484717598426890062,385353162,Sisli,41.04155,28.98255,Entire home/apt,1535.0,7,0,No Review,0.0,9,81,0,Avrupa
1484750342565507455,101946824,Sile,41.176064434847376,29.61883989129057,Entire home/apt,4436.0,3,11,2025-09-26,6.88,1,174,11,Anadolu
1484789975067675061,708544593,Kadikoy,40.98435915441812,29.04969469366237,Entire home/apt,2972.0,1,7,2025-09-18,4.67,3,358,7,Anadolu
1484805706856596112,678405382,Sisli,41.049911723209135,28.98649334907532,Entire home/apt,1843.0,1,0,No Review,0.0,34,361,0,Avrupa
1484811460578488714,690114842,Buyukcekmece,41.01719273400689,28.542740320374467,Private room,698.0,100,0,No Review,0.0,1,123,0,Avrupa
1484868236755859540,40497435,Kadikoy,40.99495,29.05769,Private room,1200.0,101,0,No Review,0.0,1,365,0,Anadolu
1484900709044398715,712730132,Uskudar,41.02708831683248,29.018126986920837,Entire home/apt,2000.0,1,0,No Review,0.0,1,365,0,Anadolu
1484952934978249328,477791514,Uskudar,41.0291911588742,29.033484309911728,Private room,756.0,100,0,No Review,0.0,1,180,0,Anadolu
1487845005545961952,49285792,Beyoglu,41.02963,28.97874,Entire home/apt,1907.0,3,1,2025-09-19,1.0,7,365,1,Avrupa
1487877242027202466,49285792,Beyoglu,41.02887148988985,28.97960792483608,Entire home/apt,1588.0,3,1,2025-09-25,1.0,7,362,1,Avrupa
1487936023610151596,710410913,Kartal,40.88279567984601,29.21036810220096,Entire home/apt,7624.0,3,0,No Review,0.0,2,365,0,Anadolu
1487939903078701215,587471341,Beyoglu,41.029660996294375,28.98200261349184,Private room,4988.0,1,0,No Review,0.0,9,336,0,Avrupa
1487942427586393445,587471341,Beyoglu,41.02963266900176,28.981900689549278,Private room,4978.0,1,0,No Review,0.0,9,351,0,Avrupa
1487946058065733046,587471341,Beyoglu,41.0295315,28.9820348,Private room,5661.0,1,0,No Review,0.0,9,346,0,Avrupa
1487949912861484718,587471341,Beyoglu,41.02965290278344,28.982147452778644,Private room,7565.0,1,0,No Review,0.0,9,355,0,Avrupa
1487030357461993693,707061993,Beyoglu,41.037178,28.977086,Private room,1005.0,1,2,2025-09-13,1.82,14,352,2,Avrupa
1487041284553020933,713316529,Kucukcekmece,41.05213,28.80647,Shared room,2124.0,1,0,No Review,0.0,1,365,0,Avrupa
1487057601672815159,650853302,Esenyurt,41.00338063408077,28.69059750503236,Entire home/apt,2000.0,1,6,2025-09-27,6.0,6,363,6,Avrupa
1487104032805622555,451136874,Fatih,41.01078076749195,28.95445536822081,Entire home/apt,3956.0,1,5,2025-09-26,3.41,7,340,5,Avrupa
1487153181594731435,709165969,Bakirkoy,40.97943751257901,28.876463392657328,Private room,1972.0,1,0,No Review,0.0,2,365,0,Avrupa
1487385427115493517,443956366,Pendik,40.87902,29.23275,Entire home/apt,2611.0,1,1,2025-09-01,1.0,6,365,1,Anadolu
1487505929721654820,703030283,Sile,41.16716099231012,29.56797125418679,Private room,2785.0,1,1,2025-08-31,1.0,2,90,1,Anadolu
1487539607194246221,474468883,Sisli,41.0707154,28.99102419999999,Private room,1367.0,1,4,2025-09-09,2.67,14,335,4,Avrupa
1487551907960445662,554156016,Uskudar,41.01939,29.01586,Entire home/apt,2563.0,1,2,2025-09-05,1.46,10,361,2,Anadolu
1487593708634742249,678405382,Sisli,41.049925376805085,28.98655939847231,Entire home/apt,1567.0,1,1,2025-09-10,1.0,34,362,1,Avrupa
1487601506012995590,431381762,Kadikoy,40.9868443,29.0318124,Entire home/apt,2147.0,100,0,No Review,0.0,1,365,0,Anadolu
1487623028479813313,163661741,Fatih,41.00565,28.93398,Private room,790.0,1,0,No Review,0.0,32,365,0,Avrupa
1487627371295602142,39526283,Beyoglu,41.03168,28.98256,Entire home/apt,4398.0,4,1,2025-08-24,0.79,3,215,1,Avrupa
1487683429350685543,554156016,Uskudar,41.02046,29.0154,Entire home/apt,1992.0,1,0,No Review,0.0,10,362,0,Anadolu
1487694418666817975,20254033,Besiktas,41.067282546392406,29.04268756204071,Entire home/apt,5472.0,101,0,No Review,0.0,1,243,0,Avrupa
1487714774471195527,540951385,Beyoglu,41.03201,28.97969,Entire home/apt,6691.0,3,5,2025-09-28,3.49,10,338,5,Avrupa
1487841067472542422,713530377,Sisli,41.05269,28.99504,Private room,941.0,1,3,2025-09-23,2.37,1,333,3,Avrupa
1491227504648856792,532418746,Beyoglu,41.03545,28.9782,Entire home/apt,1498.0,2,0,No Review,0.0,18,180,0,Avrupa
1491227911423779175,532418746,Beyoglu,41.03753,28.97861,Entire home/apt,1311.0,2,1,2025-09-18,1.0,18,174,1,Avrupa
1491236999649992615,12756893,Beyoglu,41.03416,28.99021,Entire home/apt,1496.0,2,0,No Review,0.0,101,211,0,Avrupa
1491237280943193440,690566594,Beyoglu,41.02611,28.97781,Entire home/apt,2990.0,3,2,2025-09-05,2.0,6,312,2,Avrupa
1491256219848347294,690566594,Beyoglu,41.02634,28.97802,Entire home/apt,3240.0,3,4,2025-09-26,3.08,6,297,4,Avrupa
1491259151887791145,690566594,Beyoglu,41.02787,28.9791,Entire home/apt,3173.0,3,3,2025-09-25,2.73,6,318,3,Avrupa
1491261301109554236,690566594,Beyoglu,41.02756,28.97762,Entire home/apt,3353.0,3,8,2025-09-29,6.15,6,280,8,Avrupa
1491273630621085801,405642983,Bagcilar,41.033894953005806,28.81314471349182,Entire home/apt,3933.0,1,0,No Review,0.0,52,365,0,Avrupa
1491316663806891262,293239396,Kadikoy,40.99569,29.02551,Private room,1650.0,100,0,No Review,0.0,1,365,0,Anadolu
1491330711505267944,654757295,Kadikoy,40.99679125783683,29.0291716000259,Entire home/apt,3487.0,1,0,No Review,0.0,2,327,0,Anadolu
1491374004242461166,223965491,Beyoglu,41.027255901024525,28.973980330688462,Private room,1792.0,1,1,2025-09-30,1.0,6,323,1,Avrupa
1491377209043644631,422120995,Bahcelievler,40.99506,28.84336,Entire home/apt,1623.0,1,0,No Review,0.0,4,365,0,Avrupa
1491378316321336122,223965491,Beyoglu,41.02725994792745,28.97399105952453,Private room,1831.0,1,0,No Review,0.0,6,349,0,Avrupa
1491381084079910187,422120995,Bahcelievler,40.9953,28.84455,Entire home/apt,1217.0,2,0,No Review,0.0,4,361,0,Avrupa
1491381714194384886,223965491,Beyoglu,41.02723971341039,28.973996423942555,Private room,1753.0,1,0,No Review,0.0,6,342,0,Avrupa
1491384241167405295,223965491,Beyoglu,41.027255901024525,28.974001788360585,Private room,1675.0,1,0,No Review,0.0,6,336,0,Avrupa
1491452937097765183,300408969,Beykoz,41.07895,29.0668,Entire home/apt,2915.0,1,3,2025-09-11,3.0,9,123,3,Anadolu
1491464475004986949,478819628,Beyoglu,41.02659660183633,28.979442351950293,Entire home/apt,6074.0,3,3,2025-09-28,3.0,2,329,3,Avrupa
1491480134999188206,515338834,Beyoglu,41.027708046770265,28.97384308634022,Entire home/apt,1926.0,1,2,2025-09-11,2.0,4,332,2,Avrupa
1491806633072596689,694210732,Fatih,41.007,28.96968,Entire home/apt,3304.0,2,5,2025-09-28,5.0,8,338,5,Avrupa
1491826217102106746,694210732,Fatih,41.00526,28.96805,Entire home/apt,4775.0,2,6,2025-09-26,5.62,8,333,6,Avrupa
1491846755564772642,453299895,Fatih,41.0036525,28.9804714,Private room,1988.0,1,1,2025-09-16,1.0,10,356,1,Avrupa
1491875433068612569,532418746,Beyoglu,41.03743,28.97873,Entire home/apt,1498.0,2,0,No Review,0.0,18,153,0,Avrupa
1491875736775908885,436632207,Beyoglu,41.03179139538362,28.96852069896089,Entire home/apt,4159.0,3,2,2025-09-20,2.0,15,352,2,Avrupa
1491880277231525541,483611708,Arnavutkoy,41.2253354,28.6973733,Private room,2800.0,1,0,No Review,0.0,5,365,0,Avrupa
1491885420086345338,483611708,Arnavutkoy,41.22651,28.69788,Private room,3680.0,1,2,2025-09-07,2.0,5,365,2,Avrupa
1491887649872844866,714574399,Fatih,41.00618117397159,28.98089189082384,Entire home/apt,4180.0,2,5,2025-09-27,5.0,2,357,5,Avrupa
1491899567505797129,474468883,Sisli,41.07141,28.98998,Private room,1048.0,1,1,2025-08-27,0.86,14,267,1,Avrupa
1491903430744275768,436632207,Beyoglu,41.0334,28.96894,Entire home/apt,2662.0,3,0,No Review,0.0,15,358,0,Avrupa
1491906055909895996,357067680,Esenyurt,41.02561,28.62748,Private room,3500.0,1,0,No Review,0.0,35,365,0,Avrupa
1491910605036564595,258350496,Kadikoy,40.99405595981914,29.03069624748628,Entire home/apt,6273.0,2,2,2025-09-11,1.82,7,82,2,Anadolu
1491916496732485265,76368690,Beyoglu,41.0255,28.9744,Entire home/apt,1872.0,2,0,No Review,0.0,42,352,0,Avrupa
1491926277224267390,712512381,Bakirkoy,40.97469916710565,28.87436293536169,Entire home/apt,3814.0,3,0,No Review,0.0,2,355,0,Avrupa
1491931207064230773,712512381,Bakirkoy,40.97682704574931,28.881635077329623,Entire home/apt,5440.0,1,0,No Review,0.0,2,365,0,Avrupa
1491937811068959720,703337701,Kadikoy,40.99614690029046,29.038138905829012,Entire home/apt,1776.0,1,2,2025-09-25,2.0,5,357,2,Anadolu
1491950502891708196,704612801,Esenyurt,41.02525311883243,28.626102110804755,Shared room,1538.0,1,0,No Review,0.0,3,365,0,Avrupa
1491972872605207250,436632207,Beyoglu,41.031693026767634,28.9701119155285,Entire home/apt,2330.0,3,0,No Review,0.0,15,343,0,Avrupa
1491981012055676910,258350496,Kadikoy,40.99405822215616,29.03069832579496,Entire home/apt,5839.0,100,0,No Review,0.0,7,326,0,Anadolu
1491981968636150636,436632207,Beyoglu,41.03206,28.96882,Entire home/apt,2330.0,3,0,No Review,0.0,15,342,0,Avrupa
1491985467807558642,436632207,Beyoglu,41.03373,28.96861,Entire home/apt,4991.0,3,0,No Review,0.0,15,362,0,Avrupa
1491992796098346823,258350496,Kadikoy,40.99406632004092,29.03069296137693,Entire home/apt,4351.0,3,2,2025-09-07,2.0,7,80,2,Anadolu
1491996645731787353,436632207,Beyoglu,41.03342,28.97043,Entire home/apt,4171.0,3,1,2025-09-15,1.0,15,362,1,Avrupa
1492006902627997679,258350496,Kadikoy,40.99476477295939,29.02977213263512,Entire home/apt,5391.0,3,3,2025-09-25,3.0,7,85,3,Anadolu
1492013759925495149,545998788,Fatih,41.01762,28.95226,Entire home/apt,3700.0,3,0,No Review,0.0,2,364,0,Avrupa
1492023332778901899,258350496,Kadikoy,40.99405822215616,29.030687596958906,Entire home/apt,6800.0,3,1,2025-09-16,1.0,7,87,1,Anadolu
1492025757865906437,258350496,Kadikoy,40.99406227109865,29.030666139286783,Entire home/apt,6618.0,3,1,2025-09-21,1.0,7,90,1,Anadolu
1492027776576097583,545998788,Fatih,41.01715120746234,28.95136137463915,Entire home/apt,3200.0,3,0,No Review,0.0,2,364,0,Avrupa
1492028947161914817,258350496,Kadikoy,40.99405012427041,29.030660774868757,Entire home/apt,7553.0,3,0,No Review,0.0,7,87,0,Anadolu
1492039234916634860,436632207,Beyoglu,41.03344255037823,28.968741710019877,Entire home/apt,2425.0,3,0,No Review,0.0,15,361,0,Avrupa
1492047317652015950,436632207,Beyoglu,41.03321,28.9705,Entire home/apt,2425.0,3,0,No Review,0.0,15,360,0,Avrupa
1492197427662103181,352490106,Pendik,40.93779090185345,29.29842152207766,Entire home/apt,2897.0,101,0,No Review,0.0,8,365,0,Anadolu
1492246649292378269,713883931,Beyoglu,41.0340328,28.9811689,Private room,2253.0,1,4,2025-09-10,3.08,3,358,4,Avrupa
1492255231065433766,713883931,Beyoglu,41.03391949828019,28.981195722090145,Private room,2717.0,1,0,No Review,0.0,3,269,0,Avrupa
1492260868543034121,713883931,Beyoglu,41.03446599292028,28.98074814722138,Private room,3461.0,1,0,No Review,0.0,3,358,0,Avrupa
1492263314776935065,495105648,Arnavutkoy,41.191447469592894,28.720787658860797,Private room,1206.0,1,0,No Review,0.0,1,89,0,Avrupa
1492266750280151083,159592184,Sisli,41.04369399583159,28.98321804377765,Entire home/apt,5631.0,1,0,No Review,0.0,15,341,0,Avrupa
1492304396429330982,700910331,Beyoglu,41.03635,28.97212,Entire home/apt,1040.0,1,0,No Review,0.0,10,349,0,Avrupa
1492384255177208592,700910331,Beyoglu,41.03981,28.9828,Private room,7695.0,1,0,No Review,0.0,10,364,0,Avrupa
1492480725302379490,710957742,Beyoglu,41.03962,28.97639,Entire home/apt,1360.0,1,0,No Review,0.0,32,365,0,Avrupa
1492510282096551895,714574399,Fatih,41.00664,28.9819,Entire home/apt,3129.0,2,1,2025-09-03,1.0,2,360,1,Avrupa
1492514937091837280,710957742,Beyoglu,41.03767,28.97744,Entire home/apt,1360.0,1,0,No Review,0.0,32,365,0,Avrupa
1492549767425350652,679500797,Bagcilar,41.04484,28.81062,Entire home/apt,3582.0,1,0,No Review,0.0,9,72,0,Avrupa
1492553635963951983,710957742,Beyoglu,41.03961,28.97768,Entire home/apt,1826.0,1,1,2025-09-15,1.0,32,345,1,Avrupa
1492583065509721815,710718641,Beyoglu,41.03925,28.97568,Entire home/apt,1472.0,1,1,2025-09-07,1.0,31,365,1,Avrupa
1492599813190183224,710957742,Beyoglu,41.03927,28.97756,Private room,1376.0,1,0,No Review,0.0,32,365,0,Avrupa
1492623434846863102,707061993,Beyoglu,41.037178,28.977086,Private room,1255.0,1,0,No Review,0.0,14,359,0,Avrupa
1492643555021564375,69089629,Sisli,41.1182335,29.0088309,Entire home/apt,6327.0,1,0,No Review,0.0,73,365,0,Avrupa
1492645638310193468,714773950,Arnavutkoy,41.33750607222376,28.693392228836053,Entire home/apt,6701.0,1,0,No Review,0.0,12,365,0,Avrupa
1492723392505709933,710334389,Fatih,41.0051547,28.9640903,Private room,742.0,1,0,No Review,0.0,2,365,0,Avrupa
1492730011082868416,710334389,Fatih,41.0051547,28.9640903,Private room,879.0,1,0,No Review,0.0,2,365,0,Avrupa
1492762798014470695,695824344,Beyoglu,41.03302381783143,28.983331422234297,Entire home/apt,2168.0,1,2,2025-09-21,1.62,5,362,2,Avrupa
1492768018473495820,695824344,Beyoglu,41.03489656966561,28.982953496870287,Entire home/apt,2327.0,1,0,No Review,0.0,5,360,0,Avrupa
1492780162258719889,309267097,Beyoglu,41.03374,28.97748,Entire home/apt,2258.0,2,3,2025-09-24,3.0,12,360,3,Avrupa
1487962895211020271,711752093,Avcilar,40.97128118721337,28.7203592588608,Private room,2205.0,1,3,2025-09-18,2.31,10,337,3,Avrupa
1487965132769892762,711752093,Avcilar,40.97132169061311,28.720428996295187,Private room,2476.0,1,0,No Review,0.0,10,353,0,Avrupa
1487967063215612750,711752093,Avcilar,40.97135409331496,28.72046118280337,Private room,2476.0,1,0,No Review,0.0,10,356,0,Avrupa
1487968495460130070,711752093,Avcilar,40.97135409331496,28.720504098147604,Private room,3017.0,1,0,No Review,0.0,10,361,0,Avrupa
1487971851721766222,711752093,Avcilar,40.9714351,28.720407538623068,Private room,3423.0,1,0,No Review,0.0,10,359,0,Avrupa
1487973982006444328,711752093,Avcilar,40.97145093372433,28.72051775262519,Private room,3830.0,1,0,No Review,0.0,10,364,0,Avrupa
1487978174774984367,711752093,Avcilar,40.97132169061311,28.720670395106527,Private room,4371.0,1,0,No Review,0.0,10,359,0,Avrupa
1487981393038451537,711752093,Avcilar,40.97118926912642,28.7206295600424,Private room,4236.0,1,0,No Review,0.0,10,360,0,Avrupa
1487983882479825287,711752093,Avcilar,40.97122043206719,28.720665030688497,Private room,4642.0,1,0,No Review,0.0,10,364,0,Avrupa
1488070761506002915,598840878,Besiktas,41.074969,29.0346808,Entire home/apt,2202.0,1,0,No Review,0.0,1,364,0,Avrupa
1488193797097339748,710718641,Beyoglu,41.038695062089474,28.975499394620808,Entire home/apt,1280.0,1,0,No Review,0.0,31,365,0,Avrupa
1488200473842978060,682331625,Beyoglu,41.03770550953369,28.975959966828626,Entire home/apt,1564.0,1,1,2025-09-07,1.0,14,365,1,Avrupa
1488216943650701624,235483809,Bagcilar,41.06472349572602,28.83948784555201,Entire home/apt,4533.0,10,2,2025-09-06,1.58,1,365,2,Avrupa
1488234059155298710,182364398,Maltepe,40.9358597525311,29.149616770480986,Entire home/apt,1728.0,4,0,No Review,0.0,4,336,0,Anadolu
1488251203685594844,265003643,Fatih,41.00228,28.9762,Entire home/apt,2287.0,2,4,2025-09-20,2.79,3,220,4,Avrupa
1488260342912892656,33262091,Fatih,41.00504906540028,28.955375871163955,Private room,1600.0,1,0,No Review,0.0,5,365,0,Avrupa
1488265192410779589,394536943,Beyoglu,41.02743167176047,28.97937271163939,Entire home/apt,3870.0,2,0,No Review,0.0,2,214,0,Avrupa
1488302565189388192,186579344,Uskudar,41.02461925413952,29.028873115254083,Entire home/apt,2777.0,100,0,No Review,0.0,1,365,0,Anadolu
1488355168595289457,265003643,Fatih,41.00374,28.97671,Entire home/apt,2471.0,2,6,2025-09-26,4.74,3,213,6,Avrupa
1488379390298372456,33262091,Fatih,41.005020727521504,28.955402693254104,Private room,1600.0,1,0,No Review,0.0,5,365,0,Avrupa
1488384036445610391,33262091,Fatih,41.00501667925212,28.955391964418045,Private room,2000.0,1,0,No Review,0.0,5,365,0,Avrupa
1488466580989805490,453057947,Kadikoy,40.995436247227374,29.03360048439222,Entire home/apt,2009.0,1,2,2025-09-05,2.0,4,128,2,Anadolu
1488529488392572798,14553509,Fatih,41.00193360521122,28.97749292630428,Entire home/apt,1040.0,3,0,No Review,0.0,9,358,0,Avrupa
1488691867048386070,598530188,Beyoglu,41.03109,28.98372,Entire home/apt,2488.0,1,0,No Review,0.0,2,365,0,Avrupa
1488902306256143197,544515471,Beykoz,41.1168787,29.142788,Private room,1943.0,1,0,No Review,0.0,1,358,0,Anadolu
1488964223419421305,385353162,Beyoglu,41.03958837239154,28.981241884256217,Entire home/apt,1358.0,7,0,No Review,0.0,9,358,0,Avrupa
1488965918672051898,700694500,Fatih,41.00417,28.96467,Entire home/apt,3338.0,1,0,No Review,0.0,3,365,0,Avrupa
1489010773083760618,286908042,Uskudar,41.02309,29.00851,Private room,666.0,100,0,No Review,0.0,2,364,0,Anadolu
1489080299376775233,713819812,Arnavutkoy,41.33779746955506,28.687989178982956,Entire home/apt,3429.0,1,0,No Review,0.0,1,365,0,Avrupa
1489093062909885499,285947697,Kadikoy,40.96205792550387,29.097897035581948,Private room,840.0,8,2,2025-09-07,1.71,3,14,2,Anadolu
1489104820205596134,483611708,Arnavutkoy,41.2253354,28.6973733,Private room,2392.0,1,0,No Review,0.0,5,365,0,Avrupa
1489111092754812818,483611708,Arnavutkoy,41.22606,28.69767,Private room,3200.0,1,0,No Review,0.0,5,365,0,Avrupa
1489119506114603473,713833945,Fatih,41.0039837,28.9690252,Entire home/apt,2272.0,1,1,2025-09-27,1.0,3,350,1,Avrupa
1489124298311101142,28983753,Sisli,41.055,28.97811,Entire home/apt,4793.0,2,0,No Review,0.0,34,333,0,Avrupa
